population,candidate,season,team_id,team_name,adjustment_bin,expected_rank_adjustment,location_adjustment,candidate_minus_h_nll
same_all_context,same_full_c,2025,252,BYU,5-10,6.153261528893239,0.3042380416919257,0.30921918115708324
same_all_context,same_full_c,2025,2534,Sam Houston,0-5,0.40660865148289815,0.01062045374358006,0.15505872966780032
same_all_context,same_full_c,2025,2567,SMU,0-5,1.9839014049566686,0.09748508659709731,0.014867331268034967
same_all_context,same_full_c,2025,2579,South Carolina,5-10,5.17239050294128,0.23044451603864946,0.2334395281486321
same_all_context,same_full_c,2025,258,Virginia,5-10,8.533194012291304,0.32370577203029005,0.4230194896412245
same_all_context,same_full_c,2025,2628,TCU,5-10,6.506700263916649,0.333526602887805,-0.03149006184620884
same_all_context,same_full_c,2025,2633,Tennessee,0-5,1.123006315326144,0.12786432828417493,-0.12677077766390532
same_all_context,same_full_c,2025,2636,UTSA,10-20,12.277223065256578,0.480127911742828,-0.1427204065728631
same_all_context,same_full_c,2025,2638,UTEP,5-10,6.571198169460388,0.41855388250504766,0.47956186997804995
same_all_context,same_full_c,2025,264,Washington,5-10,8.487087047169261,0.37367468344438604,0.22241572632398743
same_all_context,same_full_c,2025,2641,Texas Tech,0-5,1.5841969774910396,0.04523581937870136,0.13328333579123885
same_all_context,same_full_c,2025,2653,Troy,10-20,17.491197773581007,0.7170105970378119,0.06800416314976943
same_all_context,same_full_c,2025,2711,Western Michigan,5-10,8.48909121589972,0.3555630390959893,0.28533788409396177
same_all_context,same_full_c,2025,275,Wisconsin,5-10,7.285056271389614,0.31127295067646676,-0.17940771558338753
same_all_context,same_full_c,2025,2751,Wyoming,0-5,3.603981898164932,0.16911760525100872,0.04596670980082873
same_all_context,same_full_c,2025,276,Marshall,20+,26.136582045151854,1.0121879329077075,-0.5171842049757869
same_all_context,same_full_c,2025,277,West Virginia,10-20,17.841949190097544,0.6881453712205672,-0.39574610169511715
same_all_context,same_full_c,2025,278,Fresno State,10-20,18.820826833862043,0.7371115163423023,0.19560828149220022
same_all_context,same_full_c,2025,290,Georgia Southern,0-5,1.1677489615453993,0.04201216571281352,-0.04222743470361401
same_all_context,same_full_c,2025,295,Old Dominion,5-10,7.035626018535879,0.29019915979910793,0.3687044421122927
same_all_context,same_full_c,2025,30,USC,5-10,7.267634894544464,0.4149053185080518,0.08489811662122682
same_all_context,same_full_c,2025,309,Louisiana,10-20,17.119008764208857,0.6684911502057888,-0.33967122614406
same_all_context,same_full_c,2025,326,Texas State,5-10,8.390655020497803,0.3527305147799369,0.09203031256683758
same_all_context,same_full_c,2025,328,Utah State,10-20,11.092817282370248,0.49617159552966683,0.217827243767851
same_all_context,same_full_c,2025,333,Alabama,0-5,0.9314502215779683,0.03609317158936687,-0.043678631093317044
same_all_context,same_full_c,2025,344,Mississippi State,0-5,1.8796553301408352,0.0717762707187936,-0.0829463556903347
same_all_context,same_full_c,2025,349,Army,20+,28.754811502303824,1.1573319933837638,0.29940715782012983
same_all_context,same_full_c,2025,356,Illinois,0-5,0.7491414553716922,0.006525854004565956,-0.04274591211410694
same_all_context,same_full_c,2025,38,Colorado,10-20,10.77329646206573,0.4135275998855226,-0.22728335576577585
same_all_context,same_full_c,2025,52,Florida State,5-10,6.548699238957269,0.2627036507114031,-0.050458709978229876
same_all_context,same_full_c,2025,55,Jacksonville State,20+,22.285961520463133,0.8867424263414542,-0.12287090573769976
same_all_context,same_full_c,2025,59,Georgia Tech,0-5,4.4882972092617095,0.17255622405908122,-0.07435255436476229
same_all_context,same_full_c,2025,6,South Alabama,10-20,12.235846190588859,0.48668201385938337,-0.27847670180216433
same_all_context,same_full_c,2025,61,Georgia,0-5,3.3259400807003328,0.2662571959954403,-0.12767287369733316
same_all_context,same_full_c,2025,62,Hawai'i,5-10,6.250659578353577,0.2868059602025117,0.22090413176937318
same_all_context,same_full_c,2025,68,Boise State,10-20,10.47816163497431,0.5304853812084349,-0.3642285774889258
same_all_context,same_full_c,2025,77,Northwestern,5-10,8.737845666567722,0.33492254615822264,0.16823217873055185
same_all_context,same_full_c,2025,84,Indiana,5-10,7.881178998081168,0.3465026456239817,1.5042558102768355
same_all_context,same_full_c,2025,87,Notre Dame,0-5,0.21284659113953275,0.02920747274142288,-0.021460636650643128
same_all_context,same_full_c,2025,9,Arizona State,0-5,3.8299094447038726,0.17561828851310146,-0.03949854316764334
same_all_context,same_full_c,2025,97,Louisville,10-20,10.99118492701787,0.5089531523526752,0.02189740108908289
same_all_context,same_full_c,2025,98,Western Kentucky,10-20,15.765872450464443,0.6408349786914918,0.18790528340514356
